allreduce: duration=0.17, attributes={'input_.shape': [1024, 128], 'input_.dtype': torch.float16, 'func.name': 'normlinear_bwd', 'group': 'tp'}
allreduce: duration=0.17ms, timestamp=24217469558.76, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217469558.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217469809.39, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217469809.49, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217469815.06, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217469815.1, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.34ms, timestamp=24217469839.6, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.25ms, timestamp=24217469840.85, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
allreduce: duration=0.17ms, timestamp=24217469841.35, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217469841.44, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.32ms, timestamp=24217469845.11, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.18ms, timestamp=24217469846.88, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217469852.24, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24217469852.27, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.39ms, timestamp=24217469853.56, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.2ms, timestamp=24217469856.59, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217469868.02, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.19ms, timestamp=24217469868.12, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=7.92ms, timestamp=24217469877.37, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217469877.42, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
allreduce: duration=4.57ms, timestamp=24217469877.58, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217469877.62, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24217469878.03, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217469878.2, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=3.88ms, timestamp=24217469884.79, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217469884.84, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=1.86ms, timestamp=24217469888.19, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.21ms, timestamp=24217469888.2, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=2.1ms, timestamp=24217469894.59, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=1.91ms, timestamp=24217469899.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217469899.37, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24217469894.61, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_reduce: duration=1.83ms, timestamp=24217469906.13, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.13ms, timestamp=24217469906.15, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=2.36ms, timestamp=24217469907.66, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.21ms, timestamp=24217469907.69, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.18ms, timestamp=24217469910.68, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=1.93ms, timestamp=24217469913.23, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217469910.83, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.19ms, timestamp=24217469913.24, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=1.78ms, timestamp=24217469916.88, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217469916.89, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=2.97ms, timestamp=24217469922.95, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.15ms, timestamp=24217469922.98, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=3.51ms, timestamp=24217469929.66, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217469929.67, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.89ms, timestamp=24217469936.67, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24217469936.67, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=1.98ms, timestamp=24217469942.43, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.09ms, timestamp=24217469942.44, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.15ms, timestamp=24217469948.62, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.16ms, timestamp=24217469948.64, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.73ms, timestamp=24217469954.54, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.1ms, timestamp=24217469954.57, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
embedding_bwd_async: duration=2.08ms, timestamp=24217469962.07, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.08ms, timestamp=24217469962.12, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=2.39ms, timestamp=24217469962.79, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
embedding_bwd_async: duration=0.19ms, timestamp=24217469962.87, input_.shape: [512, 2, 128], input_.dtype: torch.float16, func.name: embedding_bwd_async, group: tp
allreduce: duration=0.12ms, timestamp=24217469969.18, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217469969.23, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217469973.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.17ms, timestamp=24217469974.1, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217469977.81, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217469977.84, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.11ms, timestamp=24217469986.27, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217469986.3, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.1ms, timestamp=24217469987.89, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217469987.93, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217469991.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217469991.85, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.1ms, timestamp=24217469997.97, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217469998.0, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217470000.16, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.11ms, timestamp=24217470000.2, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217470224.53, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217470224.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.18ms, timestamp=24217470246.9, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217470246.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217470495.51, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.21ms, timestamp=24217470495.54, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.19ms, timestamp=24217470502.88, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.18ms, timestamp=24217470502.94, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217470520.36, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.22ms, timestamp=24217470520.41, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217470527.33, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.2ms, timestamp=24217470527.41, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24217470552.07, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24217470552.08, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217470559.98, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217470560.01, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24217470566.56, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217470566.59, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217470574.47, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.14ms, timestamp=24217470574.5, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.13ms, timestamp=24217470576.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24217470576.99, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.11ms, timestamp=24217470586.78, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.17ms, timestamp=24217470586.87, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.12ms, timestamp=24217470593.55, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.15ms, timestamp=24217470593.61, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.1ms, timestamp=24217470602.05, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.16ms, timestamp=24217470602.11, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24217471288.24, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.48ms, timestamp=24217471290.62, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217471291.02, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=3.85ms, timestamp=24217471292.26, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.36ms, timestamp=24217471292.43, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.17ms, timestamp=24217471296.15, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.33ms, timestamp=24217471294.44, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=2.35ms, timestamp=24217471300.18, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.38ms, timestamp=24217471300.43, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.38ms, timestamp=24217471303.65, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=1.81ms, timestamp=24217471306.49, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.34ms, timestamp=24217471306.78, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_reduce: duration=8.63ms, timestamp=24217471309.99, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.49ms, timestamp=24217471310.3, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.19ms, timestamp=24217471312.62, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=1.05ms, timestamp=24217471312.71, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=4.71ms, timestamp=24217471320.26, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217471320.44, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.29ms, timestamp=24217471322.85, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.69ms, timestamp=24217471322.89, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.02ms, timestamp=24217471329.95, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.37ms, timestamp=24217471330.12, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.51ms, timestamp=24217471332.59, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.38ms, timestamp=24217471332.73, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.01ms, timestamp=24217471338.53, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217471338.7, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.35ms, timestamp=24217471344.01, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=4.05ms, timestamp=24217471344.0, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.71ms, timestamp=24217471346.12, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.38ms, timestamp=24217471346.31, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.29ms, timestamp=24217471350.29, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.24ms, timestamp=24217471350.33, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.11ms, timestamp=24217471352.63, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.13ms, timestamp=24217471353.41, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24217471353.72, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217471356.33, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.2ms, timestamp=24217471353.77, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=1.28ms, timestamp=24217471357.24, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.24ms, timestamp=24217471357.38, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.13ms, timestamp=24217471358.2, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=3.54ms, timestamp=24217471359.13, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217471361.43, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24217471360.27, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.25ms, timestamp=24217471363.1, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.15ms, timestamp=24217471365.53, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.21ms, timestamp=24217471359.25, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.12ms, timestamp=24217471367.06, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.17ms, timestamp=24217471375.51, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.28ms, timestamp=24217471377.15, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=0.99ms, timestamp=24217471365.62, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
_broadcast: duration=0.24ms, timestamp=24217471375.62, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_broadcast: duration=12.36ms, timestamp=24217471381.7, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_broadcast: duration=0.2ms, timestamp=24217471381.83, input_.shape: [2, 512], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=2.62ms, timestamp=24217471386.25, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217471386.37, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.34ms, timestamp=24217471388.76, input_.shape: [2, 512], input_.dtype: torch.int64, func.name: Attribute not found, group: tp
_reduce: duration=17.93ms, timestamp=24217471389.92, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.44ms, timestamp=24217471390.13, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=4.16ms, timestamp=24217471392.27, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=2.82ms, timestamp=24217471395.74, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_broadcast: duration=0.21ms, timestamp=24217471392.36, input_.shape: [2, 1, 512, 512], input_.dtype: torch.bool, func.name: Attribute not found, group: tp
allreduce: duration=0.3ms, timestamp=24217471395.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=11.28ms, timestamp=24217471398.52, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=0.5ms, timestamp=24217471398.61, input_.shape: [2, 512, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.78ms, timestamp=24217471403.44, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.38ms, timestamp=24217471403.6, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=5.08ms, timestamp=24217471408.13, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=5.0ms, timestamp=24217471408.79, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.28ms, timestamp=24217471408.25, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.21ms, timestamp=24217471408.87, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.37ms, timestamp=24217471415.63, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.98ms, timestamp=24217471415.82, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.42ms, timestamp=24217471416.65, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.14ms, timestamp=24217471416.45, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=4.37ms, timestamp=24217471421.99, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=6.48ms, timestamp=24217471422.53, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.23ms, timestamp=24217471422.08, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.26ms, timestamp=24217471422.6, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.61ms, timestamp=24217471426.54, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.33ms, timestamp=24217471429.97, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.37ms, timestamp=24217471426.69, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.07ms, timestamp=24217471430.02, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=3.97ms, timestamp=24217471431.68, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.24ms, timestamp=24217471431.77, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=5.23ms, timestamp=24217471435.2, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=2.83ms, timestamp=24217471438.34, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.26ms, timestamp=24217471435.28, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=1.45ms, timestamp=24217471437.07, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.36ms, timestamp=24217471437.24, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.43ms, timestamp=24217471438.5, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=1.98ms, timestamp=24217471440.15, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.2ms, timestamp=24217471440.23, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
allreduce: duration=5.4ms, timestamp=24217471447.65, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.25ms, timestamp=24217471447.74, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=3.82ms, timestamp=24217471454.24, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
allreduce: duration=0.34ms, timestamp=24217471454.26, input_.shape: [1024, 128], input_.dtype: torch.float16, func.name: Attribute not found, group: tp
_reduce: duration=2.08ms, timestamp=24217471456.44, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.26ms, timestamp=24217471456.55, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=2.99ms, timestamp=24217471462.28, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
_reduce: duration=0.24ms, timestamp=24217471462.36, input_.shape: [512, 2], input_.dtype: torch.float32, func.name: Attribute not found, group: tp
